traffic_id,timestamp,day,hour,weather,area_type,traffic_density,car_count,bike_count,truck_count,signal_waiting_time_seconds
12816,2025-09-11 05:46:00,Thursday,5,Cloudy,Highway,Medium,45,67,13,53
12817,2025-12-16 21:44:00,Tuesday,21,Stormy,Highway,Low,11,18,3,10
12818,2025-09-14 10:28:00,Sunday,10,Clear,Highway,High,112,72,27,61
12819,2025-11-16 05:32:00,Sunday,5,Rainy,School Zone,Medium,43,32,12,47
12820,2025-01-23 01:10:00,Thursday,1,Rainy,Commercial,Medium,45,69,10,58
12821,2025-01-05 21:57:00,Sunday,21,Clear,Highway,Low,11,22,5,14
12822,2025-09-06 12:33:00,Saturday,12,Stormy,Highway,Medium,48,52,14,35
12823,2025-06-14 00:06:00,Saturday,0,Stormy,Residential,Low,20,17,0,6
12824,2025-03-14 03:20:00,Friday,3,Clear,School Zone,Medium,23,33,7,35
12825,2025-07-26 08:04:00,Saturday,8,Rainy,Industrial,High,89,109,34,173
12826,2025-11-27 08:45:00,Thursday,8,Foggy,Residential,High,64,136,40,130
12827,2025-08-04 11:38:00,Monday,11,Clear,School Zone,Medium,30,69,12,31
12828,2025-11-21 22:17:00,Friday,22,Cloudy,Commercial,Low,10,17,2,8
12829,2025-02-01 17:09:00,Saturday,17,Stormy,Commercial,Medium,28,36,12,49
12830,2025-05-08 06:28:00,Thursday,6,Stormy,Industrial,Low,11,10,3,8
12831,2025-06-24 15:51:00,Tuesday,15,Rainy,Industrial,Medium,44,66,6,20
12832,2025-12-19 23:38:00,Friday,23,Clear,Commercial,Low,8,24,3,16
12833,2025-03-16 14:07:00,Sunday,14,Cloudy,Residential,Medium,39,37,12,45
12834,2025-10-20 01:47:00,Monday,1,Rainy,Residential,Medium,26,42,15,26
12835,2025-10-19 18:22:00,Sunday,18,Stormy,Commercial,High,50,70,24,106
12836,2025-10-05 01:43:00,Sunday,1,Cloudy,Highway,Low,5,15,2,15
12837,2025-12-21 11:36:00,Sunday,11,Stormy,Highway,Low,13,18,4,18
12838,2025-05-25 23:59:00,Sunday,23,Foggy,Highway,Low,18,20,4,20
12839,2025-11-01 12:11:00,Saturday,12,Clear,Commercial,Medium,32,48,7,27
12840,2025-04-29 22:15:00,Tuesday,22,Cloudy,Commercial,Low,5,16,3,10
12841,2025-10-05 09:45:00,Sunday,9,Foggy,School Zone,High,83,144,25,151
12842,2025-06-22 21:11:00,Sunday,21,Foggy,Residential,Low,15,23,1,19
12843,2025-03-24 05:09:00,Monday,5,Rainy,Residential,Low,14,10,1,13
12844,2025-12-18 22:43:00,Thursday,22,Foggy,Commercial,Medium,43,55,11,60
12845,2025-10-09 12:04:00,Thursday,12,Cloudy,Highway,Low,19,17,0,7
12846,2025-09-10 14:03:00,Wednesday,14,Rainy,Industrial,Medium,39,38,9,29
12847,2025-10-15 08:11:00,Wednesday,8,Foggy,School Zone,High,76,71,16,64
12848,2025-07-06 11:39:00,Sunday,11,Cloudy,Residential,Medium,43,55,12,40
12849,2025-09-17 22:13:00,Wednesday,22,Stormy,Residential,Low,11,15,2,11
12850,2025-11-27 04:18:00,Thursday,4,Clear,School Zone,Low,5,29,5,13
12851,2025-05-22 15:24:00,Thursday,15,Foggy,Highway,Low,7,10,2,19
12852,2025-12-14 02:07:00,Sunday,2,Rainy,Highway,Low,15,18,0,11
12853,2025-03-26 13:55:00,Wednesday,13,Foggy,Industrial,Low,7,15,4,7
12854,2025-06-21 09:39:00,Saturday,9,Clear,School Zone,High,86,132,27,72
12855,2025-08-19 22:46:00,Tuesday,22,Stormy,Commercial,Medium,32,66,5,23
12856,2025-10-06 06:14:00,Monday,6,Cloudy,School Zone,Low,9,17,4,8
12857,2025-09-24 10:44:00,Wednesday,10,Cloudy,Residential,Medium,42,58,10,36
12858,2025-03-29 19:37:00,Saturday,19,Cloudy,Industrial,Medium,27,51,13,59
12859,2025-08-30 18:13:00,Saturday,18,Rainy,Residential,High,95,121,34,75
12860,2025-07-12 11:00:00,Saturday,11,Stormy,Industrial,Low,12,12,0,8
12861,2025-11-20 17:39:00,Thursday,17,Clear,Highway,High,76,141,38,172
12862,2025-10-06 23:08:00,Monday,23,Foggy,School Zone,Low,14,28,1,14
12863,2025-03-07 09:27:00,Friday,9,Foggy,Industrial,Medium,44,63,9,53
12864,2025-05-18 17:42:00,Sunday,17,Stormy,School Zone,High,115,82,30,158
12865,2025-10-18 08:52:00,Saturday,8,Foggy,Residential,High,65,84,26,78
12866,2025-06-15 21:11:00,Sunday,21,Cloudy,Highway,Low,19,20,0,5
12867,2025-04-30 13:24:00,Wednesday,13,Stormy,Residential,Low,16,16,3,11
12868,2025-11-24 12:50:00,Monday,12,Clear,School Zone,Low,20,16,4,8
12869,2025-06-22 00:55:00,Sunday,0,Cloudy,Industrial,Medium,36,60,5,51
12870,2025-01-10 16:15:00,Friday,16,Rainy,Residential,Medium,32,54,11,22
12871,2025-01-16 17:16:00,Thursday,17,Cloudy,Residential,High,95,100,29,129
12872,2025-01-01 23:54:00,Wednesday,23,Cloudy,School Zone,Low,10,22,2,14
12873,2025-05-08 04:09:00,Thursday,4,Cloudy,Highway,Low,10,28,4,19
12874,2025-09-15 23:58:00,Monday,23,Foggy,Residential,Low,11,26,1,20
12875,2025-06-11 01:52:00,Wednesday,1,Clear,School Zone,Low,14,27,2,13
12876,2025-06-17 09:44:00,Tuesday,9,Rainy,Highway,Medium,47,48,15,54
12877,2025-06-27 03:13:00,Friday,3,Stormy,Industrial,Low,12,11,1,6
12878,2025-02-27 23:28:00,Thursday,23,Foggy,Residential,Low,10,13,2,9
12879,2025-06-04 01:13:00,Wednesday,1,Cloudy,Commercial,Low,15,23,5,20
12880,2025-03-11 18:03:00,Tuesday,18,Rainy,Highway,High,95,136,16,148
12881,2025-07-28 01:09:00,Monday,1,Rainy,Residential,Low,11,14,0,16
12882,2025-11-24 12:32:00,Monday,12,Foggy,Residential,Low,6,15,0,14
12883,2025-08-25 02:39:00,Monday,2,Clear,Industrial,Low,18,21,4,5
12884,2025-10-28 08:44:00,Tuesday,8,Foggy,Commercial,High,77,116,20,136
12885,2025-01-06 10:44:00,Monday,10,Stormy,Highway,High,100,93,22,176
12886,2025-08-23 17:13:00,Saturday,17,Cloudy,Industrial,Medium,30,53,6,28
12887,2025-01-18 02:59:00,Saturday,2,Foggy,Highway,Low,16,13,5,17
12888,2025-06-19 17:09:00,Thursday,17,Clear,Highway,Medium,23,67,13,52
12889,2025-07-01 09:11:00,Tuesday,9,Cloudy,School Zone,High,83,73,27,61
12890,2025-04-01 04:52:00,Tuesday,4,Stormy,Highway,Low,8,20,5,9
12891,2025-01-13 02:23:00,Monday,2,Cloudy,Residential,Low,16,17,5,13
12892,2025-09-28 01:30:00,Sunday,1,Stormy,School Zone,Medium,38,36,14,29
12893,2025-01-19 22:45:00,Sunday,22,Cloudy,Industrial,Low,5,27,0,6
12894,2025-09-11 21:11:00,Thursday,21,Stormy,Residential,Low,12,23,2,16
12895,2025-01-03 15:04:00,Friday,15,Clear,Industrial,Low,13,11,4,18
12896,2025-05-03 23:17:00,Saturday,23,Cloudy,Highway,Low,15,30,3,14
12897,2025-04-23 01:30:00,Wednesday,1,Clear,Commercial,Medium,24,69,7,59
12898,2025-10-19 09:55:00,Sunday,9,Cloudy,School Zone,Medium,37,54,11,33
12899,2025-07-16 20:25:00,Wednesday,20,Rainy,School Zone,Medium,42,38,12,33
12900,2025-06-08 22:03:00,Sunday,22,Stormy,Residential,Medium,24,58,10,60
12901,2025-05-20 23:57:00,Tuesday,23,Rainy,Commercial,Low,7,16,2,14
12902,2025-01-25 01:02:00,Saturday,1,Clear,School Zone,Medium,39,40,13,24
12903,2025-03-26 20:18:00,Wednesday,20,Rainy,School Zone,Medium,27,51,15,34
12904,2025-12-07 14:29:00,Sunday,14,Rainy,School Zone,Medium,34,45,10,25
12905,2025-06-28 10:26:00,Saturday,10,Rainy,Residential,Medium,46,58,7,56
12906,2025-07-08 14:30:00,Tuesday,14,Stormy,Commercial,Low,7,14,2,15
12907,2025-10-08 10:17:00,Wednesday,10,Rainy,Highway,High,79,129,18,140
12908,2025-05-06 09:31:00,Tuesday,9,Stormy,Highway,Medium,43,34,14,51
12909,2025-01-22 00:03:00,Wednesday,0,Cloudy,Commercial,Low,17,28,0,17
12910,2025-11-01 20:08:00,Saturday,20,Stormy,Residential,Medium,49,32,11,22
12911,2025-09-14 17:35:00,Sunday,17,Stormy,Highway,High,84,84,23,116
12912,2025-01-22 22:42:00,Wednesday,22,Foggy,School Zone,Low,9,24,0,20
12913,2025-03-03 15:24:00,Monday,15,Cloudy,Industrial,Medium,38,68,13,24
12914,2025-07-29 08:06:00,Tuesday,8,Clear,Commercial,High,86,110,35,60
12915,2025-04-24 09:54:00,Thursday,9,Stormy,Highway,High,73,119,31,124
12916,2025-04-27 07:19:00,Sunday,7,Stormy,Highway,Medium,48,49,10,36
12917,2025-10-06 16:09:00,Monday,16,Cloudy,Commercial,Low,10,12,2,17
12918,2025-07-19 08:47:00,Saturday,8,Cloudy,Commercial,Medium,28,41,8,23
12919,2025-12-27 16:56:00,Saturday,16,Clear,School Zone,Low,17,19,0,18
12920,2025-06-15 16:33:00,Sunday,16,Rainy,Commercial,Low,20,22,3,14
12921,2025-10-05 14:49:00,Sunday,14,Stormy,Residential,Medium,45,56,7,21
12922,2025-08-12 15:37:00,Tuesday,15,Stormy,Highway,Medium,29,61,6,48
12923,2025-10-20 03:29:00,Monday,3,Clear,Commercial,Low,10,21,2,18
12924,2025-08-13 04:14:00,Wednesday,4,Stormy,Commercial,Medium,24,45,11,30
12925,2025-04-24 02:20:00,Thursday,2,Rainy,Commercial,Low,20,28,3,19
12926,2025-12-19 22:51:00,Friday,22,Foggy,Highway,Medium,46,42,8,38
12927,2025-02-13 00:42:00,Thursday,0,Stormy,School Zone,Low,5,13,1,10
12928,2025-04-08 09:17:00,Tuesday,9,Clear,Commercial,Medium,26,52,8,45
12929,2025-07-05 21:58:00,Saturday,21,Stormy,Highway,Medium,28,32,6,36
12930,2025-01-14 22:12:00,Tuesday,22,Foggy,Commercial,Low,10,28,5,16
12931,2025-05-28 13:01:00,Wednesday,13,Cloudy,School Zone,Low,14,18,1,6
12932,2025-04-27 18:35:00,Sunday,18,Cloudy,Commercial,High,53,115,22,158
12933,2025-11-20 21:22:00,Thursday,21,Stormy,Residential,Medium,33,33,8,20
12934,2025-06-05 07:04:00,Thursday,7,Foggy,Industrial,High,115,81,25,139
12935,2025-09-02 12:21:00,Tuesday,12,Clear,School Zone,Low,5,30,5,13
12936,2025-02-07 10:50:00,Friday,10,Stormy,Highway,Medium,27,69,8,21
12937,2025-03-12 14:54:00,Wednesday,14,Cloudy,Commercial,Medium,36,33,12,48
12938,2025-11-11 20:25:00,Tuesday,20,Clear,Commercial,Medium,22,66,12,59
12939,2025-12-25 18:29:00,Thursday,18,Rainy,Residential,High,76,112,38,106
12940,2025-08-12 21:19:00,Tuesday,21,Cloudy,Residential,Medium,46,34,15,54
12941,2025-11-15 17:28:00,Saturday,17,Clear,Highway,Medium,37,60,14,30
12942,2025-09-25 16:55:00,Thursday,16,Foggy,School Zone,Medium,36,61,13,54
12943,2025-08-31 16:21:00,Sunday,16,Stormy,Highway,Low,9,24,3,9
12944,2025-09-19 07:01:00,Friday,7,Foggy,Highway,Medium,25,55,15,57
12945,2025-10-21 16:55:00,Tuesday,16,Rainy,School Zone,Medium,41,37,15,27
12946,2025-06-13 11:06:00,Friday,11,Clear,Commercial,Low,17,26,3,17
12947,2025-12-19 23:38:00,Friday,23,Clear,Highway,Medium,34,44,9,57
12948,2025-01-21 01:39:00,Tuesday,1,Clear,Commercial,Low,18,12,0,7
12949,2025-05-28 19:43:00,Wednesday,19,Foggy,Commercial,High,89,98,18,172
12950,2025-10-17 01:28:00,Friday,1,Clear,Residential,Medium,43,46,8,57
12951,2025-07-19 08:59:00,Saturday,8,Clear,Industrial,High,77,141,36,151
12952,2025-06-27 08:10:00,Friday,8,Clear,Residential,Medium,41,34,8,37
12953,2025-10-01 17:49:00,Wednesday,17,Foggy,School Zone,Medium,40,55,8,31
12954,2025-03-23 04:51:00,Sunday,4,Stormy,Commercial,Low,20,25,0,12
12955,2025-04-09 23:53:00,Wednesday,23,Stormy,School Zone,Low,11,28,4,11
12956,2025-03-07 22:06:00,Friday,22,Foggy,Residential,Low,8,16,4,12
12957,2025-04-15 08:23:00,Tuesday,8,Foggy,Residential,High,88,124,31,98
12958,2025-10-26 15:40:00,Sunday,15,Clear,Highway,Medium,44,30,12,49
12959,2025-12-06 01:09:00,Saturday,1,Rainy,School Zone,Low,13,14,3,18
12960,2025-09-06 08:36:00,Saturday,8,Cloudy,Residential,High,86,114,37,130
12961,2025-11-09 15:49:00,Sunday,15,Cloudy,Residential,Low,19,29,2,12
12962,2025-06-21 10:27:00,Saturday,10,Stormy,Commercial,Medium,35,70,8,37
12963,2025-04-28 09:12:00,Monday,9,Cloudy,School Zone,High,108,86,28,73
12964,2025-10-14 09:35:00,Tuesday,9,Stormy,Industrial,Medium,30,57,12,54
12965,2025-06-01 09:44:00,Sunday,9,Cloudy,School Zone,Medium,34,31,11,34
12966,2025-04-24 19:45:00,Thursday,19,Rainy,Commercial,Medium,28,45,5,47
12967,2025-06-21 05:07:00,Saturday,5,Rainy,Highway,Medium,48,37,5,38
12968,2025-04-25 06:40:00,Friday,6,Clear,Commercial,Medium,34,63,12,59
12969,2025-12-21 10:13:00,Sunday,10,Rainy,School Zone,High,104,137,31,108
12970,2025-12-18 20:04:00,Thursday,20,Foggy,School Zone,Medium,30,55,7,44
12971,2025-01-16 03:57:00,Thursday,3,Cloudy,Industrial,Low,11,12,2,14
12972,2025-02-02 03:55:00,Sunday,3,Cloudy,Highway,Low,9,14,5,17
12973,2025-08-20 16:26:00,Wednesday,16,Rainy,Industrial,Medium,33,67,7,37
12974,2025-04-05 13:41:00,Saturday,13,Clear,Commercial,Medium,46,34,12,52
12975,2025-11-21 02:38:00,Friday,2,Clear,Commercial,Medium,44,36,6,51
12976,2025-09-17 14:30:00,Wednesday,14,Rainy,Industrial,Medium,23,32,14,45
12977,2025-07-08 02:00:00,Tuesday,2,Cloudy,Residential,Medium,46,56,8,48
12978,2025-04-19 10:58:00,Saturday,10,Clear,Residential,High,111,105,32,80
12979,2025-09-03 21:16:00,Wednesday,21,Clear,Highway,Low,17,29,3,12
12980,2025-09-23 23:11:00,Tuesday,23,Foggy,Highway,Medium,42,62,8,28
12981,2025-07-31 05:38:00,Thursday,5,Clear,Commercial,Low,17,16,3,9
12982,2025-08-24 22:59:00,Sunday,22,Clear,Industrial,Low,13,30,5,14
12983,2025-04-13 03:01:00,Sunday,3,Foggy,School Zone,Medium,35,34,6,26
12984,2025-05-22 19:26:00,Thursday,19,Rainy,Commercial,High,107,126,19,127
12985,2025-03-12 12:19:00,Wednesday,12,Stormy,Highway,Medium,47,63,14,27
12986,2025-03-22 17:44:00,Saturday,17,Foggy,Industrial,Medium,38,69,5,50
12987,2025-03-20 15:31:00,Thursday,15,Cloudy,Highway,Low,15,25,0,16
12988,2025-10-21 02:17:00,Tuesday,2,Stormy,Residential,Low,5,12,0,7
12989,2025-01-05 15:57:00,Sunday,15,Foggy,School Zone,Low,13,12,4,11
12990,2025-02-11 08:38:00,Tuesday,8,Stormy,School Zone,High,76,75,35,135
12991,2025-12-28 09:20:00,Sunday,9,Rainy,Industrial,High,76,146,25,97
12992,2025-03-16 06:40:00,Sunday,6,Clear,Commercial,Low,15,26,0,5
12993,2025-10-09 12:23:00,Thursday,12,Rainy,Residential,Low,15,24,2,18
12994,2025-12-14 08:07:00,Sunday,8,Clear,Residential,High,79,117,31,160
12995,2025-05-29 10:36:00,Thursday,10,Clear,Highway,High,112,88,21,75
12996,2025-06-20 16:30:00,Friday,16,Stormy,Industrial,Medium,35,69,10,29
12997,2025-02-20 02:37:00,Thursday,2,Cloudy,Highway,Low,19,13,0,10
12998,2025-07-04 17:07:00,Friday,17,Rainy,Highway,High,55,121,18,156
12999,2025-09-19 07:10:00,Friday,7,Foggy,Commercial,Medium,45,63,12,56
13000,2025-09-21 20:15:00,Sunday,20,Stormy,Industrial,Medium,36,33,11,23
13001,2025-11-04 19:41:00,Tuesday,19,Foggy,Industrial,High,71,77,40,180
13002,2025-11-21 03:48:00,Friday,3,Stormy,Highway,Low,6,14,4,7
13003,2025-03-11 01:36:00,Tuesday,1,Cloudy,Industrial,Medium,29,33,9,31
13004,2025-01-13 05:35:00,Monday,5,Cloudy,Industrial,Low,15,29,0,6
13005,2025-08-05 14:10:00,Tuesday,14,Cloudy,Industrial,Low,17,14,1,9
13006,2025-11-25 22:47:00,Tuesday,22,Clear,Industrial,Low,5,22,0,13
13007,2025-02-07 00:06:00,Friday,0,Stormy,School Zone,Medium,45,55,13,20
13008,2025-03-08 22:34:00,Saturday,22,Foggy,Highway,Low,7,21,1,5
13009,2025-02-02 13:34:00,Sunday,13,Stormy,Residential,Low,10,30,1,10
13010,2025-05-26 15:13:00,Monday,15,Stormy,Highway,Low,20,26,2,9
13011,2025-06-07 00:26:00,Saturday,0,Clear,Industrial,Medium,21,40,12,31
13012,2025-08-27 22:58:00,Wednesday,22,Stormy,School Zone,Low,7,13,0,14
13013,2025-11-16 01:45:00,Sunday,1,Stormy,School Zone,Low,14,25,0,5
13014,2025-04-19 09:46:00,Saturday,9,Clear,Commercial,Medium,46,60,7,50
13015,2025-04-19 16:26:00,Saturday,16,Foggy,Residential,Medium,39,39,10,36
13016,2025-10-19 02:33:00,Sunday,2,Cloudy,Residential,Medium,27,37,13,53
13017,2025-06-07 15:59:00,Saturday,15,Rainy,Highway,Medium,28,56,5,22
13018,2025-03-03 13:46:00,Monday,13,Clear,School Zone,Medium,21,38,6,52
13019,2025-05-19 09:53:00,Monday,9,Rainy,Residential,High,55,103,26,150
13020,2025-04-01 03:50:00,Tuesday,3,Clear,Highway,Low,11,21,1,19
13021,2025-12-23 15:52:00,Tuesday,15,Cloudy,Industrial,Medium,36,59,7,57
13022,2025-03-24 17:02:00,Monday,17,Clear,Commercial,High,100,146,38,80
13023,2025-09-23 12:25:00,Tuesday,12,Foggy,Residential,Low,15,30,3,9
13024,2025-08-30 21:21:00,Saturday,21,Clear,Industrial,Low,11,11,5,14
13025,2025-05-13 20:24:00,Tuesday,20,Rainy,Industrial,High,92,124,24,177
13026,2025-07-28 19:15:00,Monday,19,Rainy,Industrial,High,108,138,36,61
13027,2025-11-22 21:33:00,Saturday,21,Cloudy,Commercial,Low,17,11,3,17
13028,2025-04-22 05:39:00,Tuesday,5,Rainy,School Zone,Medium,44,37,15,21
13029,2025-02-17 06:01:00,Monday,6,Cloudy,School Zone,Medium,44,56,7,31
13030,2025-02-06 04:54:00,Thursday,4,Foggy,Highway,Low,17,26,4,15
13031,2025-05-18 07:43:00,Sunday,7,Foggy,Industrial,Medium,37,54,7,48
13032,2025-02-10 02:16:00,Monday,2,Stormy,Highway,Low,16,28,2,20
13033,2025-03-27 11:35:00,Thursday,11,Rainy,Highway,Medium,37,51,9,27
13034,2025-09-01 17:34:00,Monday,17,Foggy,Highway,Medium,38,59,13,56
13035,2025-02-09 03:55:00,Sunday,3,Rainy,Industrial,Low,15,13,5,19
13036,2025-03-30 19:59:00,Sunday,19,Clear,Industrial,Medium,25,50,12,22
13037,2025-12-23 07:50:00,Tuesday,7,Stormy,Industrial,Medium,42,32,11,58
13038,2025-02-09 10:06:00,Sunday,10,Cloudy,Industrial,Medium,31,47,11,54
13039,2025-08-20 03:53:00,Wednesday,3,Foggy,School Zone,Low,11,27,4,17
13040,2025-12-26 14:22:00,Friday,14,Foggy,Residential,Medium,45,38,5,51
13041,2025-08-01 01:43:00,Friday,1,Stormy,Industrial,Medium,42,30,11,43
13042,2025-11-26 16:27:00,Wednesday,16,Rainy,Residential,Medium,40,67,5,29
13043,2025-05-26 11:51:00,Monday,11,Foggy,Highway,Low,7,15,0,18
13044,2025-09-11 05:00:00,Thursday,5,Foggy,Highway,Low,9,19,3,11
13045,2025-12-15 03:01:00,Monday,3,Foggy,Residential,Low,15,27,5,12
13046,2025-12-20 22:43:00,Saturday,22,Clear,Industrial,Low,7,12,2,5
13047,2025-08-14 20:52:00,Thursday,20,Clear,Commercial,High,108,70,26,175
13048,2025-03-01 14:42:00,Saturday,14,Rainy,School Zone,Low,15,25,2,14
13049,2025-05-25 17:07:00,Sunday,17,Clear,School Zone,High,96,116,39,139
13050,2025-07-03 23:44:00,Thursday,23,Clear,Commercial,Low,13,27,4,8
13051,2025-04-02 08:43:00,Wednesday,8,Rainy,Industrial,Medium,33,57,13,43
13052,2025-06-09 04:35:00,Monday,4,Cloudy,Highway,Medium,36,52,14,45
13053,2025-04-02 08:51:00,Wednesday,8,Cloudy,School Zone,Medium,43,41,5,60
13054,2025-07-11 08:36:00,Friday,8,Cloudy,School Zone,High,57,78,28,158
13055,2025-03-03 20:48:00,Monday,20,Cloudy,Residential,Medium,40,34,15,23
13056,2025-10-17 00:40:00,Friday,0,Foggy,Residential,Low,11,11,1,9
13057,2025-06-20 01:19:00,Friday,1,Cloudy,Industrial,Medium,28,62,11,57
13058,2025-06-30 14:00:00,Monday,14,Stormy,Commercial,Low,6,24,1,12
13059,2025-04-15 23:24:00,Tuesday,23,Stormy,Industrial,Medium,39,43,15,42
13060,2025-07-20 22:57:00,Sunday,22,Cloudy,Highway,Medium,21,60,14,37
13061,2025-06-15 06:16:00,Sunday,6,Rainy,Industrial,Low,7,21,2,17
13062,2025-12-12 03:56:00,Friday,3,Stormy,School Zone,Low,6,26,1,6
13063,2025-12-19 18:52:00,Friday,18,Stormy,Commercial,Medium,21,58,12,20
13064,2025-10-28 15:56:00,Tuesday,15,Clear,Residential,Low,10,19,3,18
13065,2025-02-18 16:24:00,Tuesday,16,Foggy,Commercial,Medium,40,57,14,27
13066,2025-12-22 07:46:00,Monday,7,Clear,Residential,Medium,22,70,6,51
13067,2025-06-21 07:39:00,Saturday,7,Foggy,Commercial,Medium,41,31,6,27
13068,2025-07-09 22:11:00,Wednesday,22,Foggy,Highway,Low,10,26,1,10
13069,2025-07-16 02:09:00,Wednesday,2,Foggy,Residential,Medium,22,44,11,55
13070,2025-06-29 04:52:00,Sunday,4,Stormy,Commercial,Low,20,16,2,6
13071,2025-12-21 15:23:00,Sunday,15,Cloudy,Industrial,Medium,34,58,7,39
13072,2025-03-12 22:01:00,Wednesday,22,Foggy,Highway,Low,10,16,3,8
13073,2025-07-31 07:24:00,Thursday,7,Cloudy,Highway,High,67,127,35,139
13074,2025-10-04 04:54:00,Saturday,4,Clear,Highway,Medium,48,60,14,41
13075,2025-06-11 15:01:00,Wednesday,15,Rainy,Commercial,Medium,27,57,12,30
13076,2025-03-19 11:16:00,Wednesday,11,Stormy,Highway,Low,18,17,3,19
13077,2025-07-04 20:12:00,Friday,20,Rainy,Commercial,Medium,49,67,7,48
13078,2025-11-11 10:35:00,Tuesday,10,Stormy,Industrial,Medium,46,45,8,30
13079,2025-02-02 05:52:00,Sunday,5,Stormy,Highway,Medium,45,58,12,40
13080,2025-11-21 03:27:00,Friday,3,Clear,Residential,Low,9,18,0,20
13081,2025-05-09 14:52:00,Friday,14,Rainy,Commercial,Low,20,14,2,10
13082,2025-06-02 22:51:00,Monday,22,Cloudy,Highway,Low,20,12,1,7
13083,2025-06-22 11:09:00,Sunday,11,Stormy,School Zone,Medium,37,61,7,51
13084,2025-04-10 08:28:00,Thursday,8,Cloudy,Industrial,High,81,110,39,142
13085,2025-03-27 14:19:00,Thursday,14,Stormy,School Zone,Medium,29,67,10,26
13086,2025-11-25 23:50:00,Tuesday,23,Clear,Highway,Low,20,25,5,20
13087,2025-06-10 10:11:00,Tuesday,10,Rainy,Industrial,Medium,35,43,6,36
13088,2025-05-18 14:24:00,Sunday,14,Rainy,Residential,Low,9,27,3,5
13089,2025-06-24 11:45:00,Tuesday,11,Clear,Residential,Low,9,19,2,17
13090,2025-03-27 21:59:00,Thursday,21,Cloudy,Industrial,Medium,28,32,13,27
13091,2025-04-09 12:59:00,Wednesday,12,Clear,Industrial,Medium,24,36,13,45
13092,2025-12-16 07:52:00,Tuesday,7,Clear,Commercial,Medium,47,59,9,31
13093,2025-10-01 08:58:00,Wednesday,8,Stormy,School Zone,High,117,104,38,165
13094,2025-01-18 14:57:00,Saturday,14,Cloudy,Commercial,Medium,43,49,13,45
13095,2025-01-06 00:53:00,Monday,0,Rainy,Industrial,Medium,34,45,15,27
13096,2025-05-18 10:05:00,Sunday,10,Foggy,Highway,Medium,38,38,11,32
13097,2025-03-16 11:33:00,Sunday,11,Cloudy,School Zone,Medium,27,70,7,33
13098,2025-08-06 15:31:00,Wednesday,15,Stormy,Commercial,Low,15,30,4,5
13099,2025-08-02 00:33:00,Saturday,0,Clear,School Zone,Low,17,15,5,10
13100,2025-01-14 02:39:00,Tuesday,2,Clear,Residential,Low,12,27,5,11
13101,2025-02-20 18:40:00,Thursday,18,Rainy,Commercial,Medium,43,69,7,26
13102,2025-05-02 20:13:00,Friday,20,Foggy,Industrial,High,104,83,17,115
13103,2025-06-23 22:57:00,Monday,22,Foggy,Commercial,Low,8,12,5,12
13104,2025-12-22 09:18:00,Monday,9,Cloudy,Industrial,Medium,31,45,7,31
13105,2025-07-19 08:19:00,Saturday,8,Clear,Highway,High,115,109,27,89
13106,2025-07-16 17:41:00,Wednesday,17,Foggy,Commercial,High,105,81,40,164
13107,2025-01-15 20:44:00,Wednesday,20,Rainy,Industrial,High,68,139,18,76
13108,2025-06-27 04:15:00,Friday,4,Stormy,School Zone,Medium,20,44,5,28
13109,2025-12-28 11:00:00,Sunday,11,Foggy,School Zone,Medium,41,46,9,25
13110,2025-02-04 14:32:00,Tuesday,14,Foggy,Commercial,Low,6,18,0,7
13111,2025-04-14 02:46:00,Monday,2,Cloudy,Residential,Medium,30,44,6,33
13112,2025-11-24 00:09:00,Monday,0,Cloudy,Highway,Medium,35,59,14,30
13113,2025-09-03 02:00:00,Wednesday,2,Stormy,Highway,Medium,24,47,7,26
13114,2025-04-03 09:52:00,Thursday,9,Rainy,School Zone,Medium,49,38,14,51
13115,2025-03-07 06:32:00,Friday,6,Stormy,School Zone,Low,19,28,4,18
13116,2025-11-19 19:24:00,Wednesday,19,Foggy,Industrial,Medium,32,32,13,54
13117,2025-03-17 15:03:00,Monday,15,Stormy,School Zone,Low,15,13,1,6
13118,2025-12-26 04:22:00,Friday,4,Clear,Highway,Low,9,14,2,10
13119,2025-12-09 11:26:00,Tuesday,11,Cloudy,Residential,Medium,25,37,15,46
13120,2025-10-08 22:31:00,Wednesday,22,Stormy,Highway,Medium,47,44,8,31
13121,2025-11-09 16:30:00,Sunday,16,Stormy,Residential,Low,16,26,4,9
13122,2025-05-27 17:39:00,Tuesday,17,Rainy,Industrial,Medium,40,31,13,37
13123,2025-07-09 21:54:00,Wednesday,21,Stormy,Commercial,Low,17,12,2,8
13124,2025-10-14 11:30:00,Tuesday,11,Clear,Commercial,Medium,27,65,10,21
13125,2025-11-21 00:34:00,Friday,0,Cloudy,Commercial,Low,6,16,0,6
